,Unnamed: 0,Curve_idx,Dataset_idx,Learner_idx,Learner_name,Model,SMAPE,MAE,MSE,Cutoff_idx,Cutoff_percentage,Train_points,Test_points,curve_idx,SMAPE_rank,MAE_rank,MSE_rank,Average_rank,Scenario
1276,1152,99,146,22,ens.GradientBoosting,LC-PFN,0.1622496754862368,0.0032272469252347,1.1091273336205631e-05,25,0.3,25,23,289,3.0,3.0,3.0,3.0,MonoConv
1277,1153,99,146,22,ens.GradientBoosting,MMF4,0.045963615564984,0.000912746456538,1.261446061088455e-06,25,0.3,25,23,289,1.0,1.0,1.0,1.0,MonoConv
1278,1154,99,146,22,ens.GradientBoosting,WBL4,0.0954894482064416,0.0018950020858601,4.277275453516637e-06,25,0.3,25,23,289,2.0,2.0,2.0,2.0,MonoConv
1279,1155,99,146,22,ens.GradientBoosting,POW4,0.3302408818798426,0.006537497735987,4.342511919613826e-05,25,0.3,25,23,289,4.0,4.0,4.0,4.0,MonoConv
1280,1160,100,122,6,LogisticRegression,LC-PFN,0.2090410562232136,0.0040666353888809,2.055557160929311e-05,25,0.3,25,55,291,1.0,1.0,1.0,1.0,MonoConv
1281,1161,100,122,6,LogisticRegression,MMF4,0.5829676699401252,0.0112918786747024,0.000140091816961,25,0.3,25,55,291,4.0,4.0,4.0,4.0,MonoConv
1282,1162,100,122,6,LogisticRegression,WBL4,0.5512829880340494,0.0106818872605298,0.0001269206502402,25,0.3,25,55,291,3.0,3.0,3.0,3.0,MonoConv
1283,1163,100,122,6,LogisticRegression,POW4,0.2637635098798979,0.0051275631835068,3.035091149404542e-05,25,0.3,25,55,291,2.0,2.0,2.0,2.0,MonoConv
1284,1168,103,54,20,ens.ExtraTrees,LC-PFN,0.9955113753676414,0.0167735796421766,0.0003446310875006,25,0.3,25,34,293,2.0,2.0,2.0,2.0,MonoConv
1285,1169,103,54,20,ens.ExtraTrees,MMF4,3.12141196706076,0.0507337115111483,0.0034734214837467,25,0.3,25,34,293,3.0,3.0,3.0,3.0,MonoConv
1286,1170,103,54,20,ens.ExtraTrees,WBL4,5.310644244019514,0.0839705114319982,0.0090829725191401,25,0.3,25,34,293,4.0,4.0,4.0,4.0,MonoConv
1287,1171,103,54,20,ens.ExtraTrees,POW4,0.6681664912131533,0.0107543228361103,0.0001367935874804,25,0.3,25,34,293,1.0,1.0,1.0,1.0,MonoConv
1288,1172,104,225,8,Perceptron,LC-PFN,0.2328327158465981,0.0044614640064537,2.435818169033155e-05,25,0.3,25,36,294,2.0,2.0,2.0,2.0,MonoConv
1289,1173,104,225,8,Perceptron,MMF4,0.4401795800861819,0.0083822959754343,8.207299312830438e-05,25,0.3,25,36,294,3.0,3.0,3.0,3.0,MonoConv
1290,1174,104,225,8,Perceptron,WBL4,0.5984875626702482,0.0113766251701766,0.0001479753795694,25,0.3,25,36,294,4.0,4.0,4.0,4.0,MonoConv
1291,1175,104,225,8,Perceptron,POW4,0.1604574491592324,0.0030697773850083,1.283017679088616e-05,25,0.3,25,36,294,1.0,1.0,1.0,1.0,MonoConv
1292,1176,105,158,22,ens.GradientBoosting,LC-PFN,0.1990838209167122,0.0038683873135596,2.017590850300621e-05,25,0.3,25,26,295,2.0,2.0,1.0,1.6666666666666667,MonoConv
1293,1177,105,158,22,ens.GradientBoosting,MMF4,0.6343169322753117,0.0122650442667535,0.0001867235045364,25,0.3,25,26,295,4.0,4.0,4.0,4.0,MonoConv
1294,1178,105,158,22,ens.GradientBoosting,WBL4,0.6243404863485904,0.0120737512503108,0.0001846490741218,25,0.3,25,26,295,3.0,3.0,3.0,3.0,MonoConv
1295,1179,105,158,22,ens.GradientBoosting,POW4,0.1890334180669371,0.0036776605250905,2.158877986691271e-05,25,0.3,25,26,295,1.0,1.0,2.0,1.3333333333333333,MonoConv
1296,1180,107,239,4,Decision Tree,LC-PFN,1.624305360019207,0.0246050097048282,0.0007981301168911,27,0.3,27,63,296,1.0,1.0,1.0,1.0,MonoConv
1297,1181,107,239,4,Decision Tree,MMF4,7.792568511115597,0.1096879742427306,0.0145856448226963,27,0.3,27,63,296,3.0,3.0,3.0,3.0,MonoConv
1298,1182,107,239,4,Decision Tree,WBL4,8.005175030218995,0.1124170891531869,0.0152667079665266,27,0.3,27,63,296,4.0,4.0,4.0,4.0,MonoConv
1299,1183,107,239,4,Decision Tree,POW4,3.5166136039615408,0.0521521745707343,0.0036932458888646,27,0.3,27,63,296,2.0,2.0,2.0,2.0,MonoConv
1300,1184,106,8,22,ens.GradientBoosting,LC-PFN,0.542914867401123,0.0074543398804962,7.732106314506382e-05,25,0.3,25,29,297,1.0,1.0,1.0,1.0,MonoConv
1301,1185,106,8,22,ens.GradientBoosting,MMF4,3.2769147982065454,0.043957113236715,0.0023157037034823,25,0.3,25,29,297,3.0,3.0,3.0,3.0,MonoConv
1302,1186,106,8,22,ens.GradientBoosting,WBL4,3.770482084215978,0.050293765861861,0.0030247871091221,25,0.3,25,29,297,4.0,4.0,4.0,4.0,MonoConv
1303,1187,106,8,22,ens.GradientBoosting,POW4,1.194260611027703,0.0164293686396072,0.0003600689661689,25,0.3,25,29,297,2.0,2.0,2.0,2.0,MonoConv
1304,1196,112,36,5,ExtraTree,LC-PFN,0.3928861115127802,0.0070909759961068,8.222938049584627e-05,25,0.3,25,24,300,1.0,1.0,1.0,1.0,MonoConv
1305,1197,112,36,5,ExtraTree,MMF4,0.7268285306168811,0.0129558368119547,0.0002334413594333,25,0.3,25,24,300,2.0,2.0,2.0,2.0,MonoConv
1306,1198,112,36,5,ExtraTree,WBL4,0.7613042482257286,0.0135639894577197,0.0002509290813703,25,0.3,25,24,300,3.0,3.0,3.0,3.0,MonoConv
1307,1199,112,36,5,ExtraTree,POW4,1.1436002896591169,0.0208274668218743,0.0005636965217022,25,0.3,25,24,300,4.0,4.0,4.0,4.0,MonoConv
1308,1204,113,186,6,LogisticRegression,LC-PFN,0.4936945624649524,0.0093230288475751,0.0001079706344171,25,0.3,25,32,302,1.0,1.0,1.0,1.0,MonoConv
1309,1205,113,186,6,LogisticRegression,MMF4,0.8796574101384905,0.016350063177674,0.000298145295219,25,0.3,25,32,302,3.0,3.0,2.0,2.6666666666666665,MonoConv
1310,1206,113,186,6,LogisticRegression,WBL4,0.994932347833969,0.0184693115348828,0.0003737742435534,25,0.3,25,32,302,4.0,4.0,4.0,4.0,MonoConv
1311,1207,113,186,6,LogisticRegression,POW4,0.797616111272334,0.015191147338455,0.0003732998426826,25,0.3,25,32,302,2.0,2.0,3.0,2.3333333333333335,MonoConv
1312,1212,114,111,20,ens.ExtraTrees,LC-PFN,1.4952516183257103,0.024291630834341,0.00072451622691,25,0.3,25,21,304,3.0,3.0,3.0,3.0,MonoConv
1313,1213,114,111,20,ens.ExtraTrees,MMF4,1.3911194412482593,0.0226075523739613,0.0006279178237114,25,0.3,25,21,304,2.0,2.0,2.0,2.0,MonoConv
1314,1214,114,111,20,ens.ExtraTrees,WBL4,1.2415084641562093,0.0201836983077311,0.0005026354099568,25,0.3,25,21,304,1.0,1.0,1.0,1.0,MonoConv
1315,1215,114,111,20,ens.ExtraTrees,POW4,1.6448911696423894,0.0266847110689648,0.0008689620538347,25,0.3,25,21,304,4.0,4.0,4.0,4.0,MonoConv
1316,1216,117,19,6,LogisticRegression,LC-PFN,1.2044165283441544,0.0216395165771245,0.0004859107139054,25,0.3,25,30,305,1.0,1.0,1.0,1.0,MonoConv
1317,1217,117,19,6,LogisticRegression,MMF4,2.3237748950148527,0.0413258650111193,0.0019071947580406,25,0.3,25,30,305,3.0,3.0,3.0,3.0,MonoConv
1318,1218,117,19,6,LogisticRegression,WBL4,2.714251513071672,0.0480668536793967,0.0025421930235354,25,0.3,25,30,305,4.0,4.0,4.0,4.0,MonoConv
1319,1219,117,19,6,LogisticRegression,POW4,1.3246161272055044,0.0246465622683704,0.000779454325187,25,0.3,25,30,305,2.0,2.0,2.0,2.0,MonoConv
1320,1228,120,57,0,SVC_linear,LC-PFN,2.97748651355505,0.0465697720646858,0.0025834781117737,25,0.3,25,26,308,2.0,2.0,2.0,2.0,MonoConv
1321,1229,120,57,0,SVC_linear,MMF4,4.658366097502483,0.0715652885186381,0.0062828637947442,25,0.3,25,26,308,3.0,3.0,3.0,3.0,MonoConv
1322,1230,120,57,0,SVC_linear,WBL4,6.240651169497676,0.0941798964664094,0.010844678186013,25,0.3,25,26,308,4.0,4.0,4.0,4.0,MonoConv
1323,1231,120,57,0,SVC_linear,POW4,0.3438746482201354,0.0052922185747014,3.8418818833005866e-05,25,0.3,25,26,308,1.0,1.0,1.0,1.0,MonoConv
1324,1236,124,179,20,ens.ExtraTrees,LC-PFN,1.1050961911678314,0.021135713905096,0.0004754614201374,25,0.3,25,51,310,1.0,1.0,1.0,1.0,MonoConv
1325,1237,124,179,20,ens.ExtraTrees,MMF4,2.086879522386738,0.0396186998924563,0.0017078200977308,25,0.3,25,51,310,3.0,3.0,3.0,3.0,MonoConv
1326,1238,124,179,20,ens.ExtraTrees,WBL4,2.5395697624912854,0.0481077658628765,0.0026661018109283,25,0.3,25,51,310,4.0,4.0,4.0,4.0,MonoConv
1327,1239,124,179,20,ens.ExtraTrees,POW4,1.825594137678616,0.0342127625495797,0.0012504174020703,25,0.3,25,51,310,2.0,2.0,2.0,2.0,MonoConv
1328,1240,122,22,8,Perceptron,LC-PFN,5.885282903909683,0.0652361661195755,0.005559361539781,25,0.3,25,38,311,1.0,1.0,1.0,1.0,MonoConv
1329,1241,122,22,8,Perceptron,MMF4,13.4309478741421,0.1367958894841016,0.023458644469461,25,0.3,25,38,311,4.0,4.0,4.0,4.0,MonoConv
1330,1242,122,22,8,Perceptron,WBL4,6.676610892179076,0.073341266191137,0.0070973224875249,25,0.3,25,38,311,2.0,2.0,2.0,2.0,MonoConv
1331,1243,122,22,8,Perceptron,POW4,6.6766108939582045,0.0733412662091159,0.0070973224906733,25,0.3,25,38,311,3.0,3.0,3.0,3.0,MonoConv
1332,1244,123,156,4,Decision Tree,LC-PFN,0.3005479695275426,0.0055321753025054,4.3106650991830975e-05,25,0.3,25,26,312,1.0,1.0,1.0,1.0,MonoConv
1333,1245,123,156,4,Decision Tree,MMF4,1.7652333971188892,0.0319417384104651,0.0012074475589261,25,0.3,25,26,312,3.0,3.0,3.0,3.0,MonoConv
1334,1246,123,156,4,Decision Tree,WBL4,1.7872279921600391,0.0323315321412054,0.0012382189178249,25,0.3,25,26,312,4.0,4.0,4.0,4.0,MonoConv
1335,1247,123,156,4,Decision Tree,POW4,0.3172153824872212,0.0058290756558052,4.692967981560671e-05,25,0.3,25,26,312,2.0,2.0,2.0,2.0,MonoConv
1336,1256,128,124,21,ens.RandomForest,LC-PFN,0.2500349655747413,0.0043273111805319,2.3353724827757105e-05,25,0.3,25,39,315,1.0,1.0,1.0,1.0,MonoConv
1337,1257,128,124,21,ens.RandomForest,MMF4,1.1735593033888796,0.0202639134145708,0.000519119729885,25,0.3,25,39,315,2.0,2.0,2.0,2.0,MonoConv
1338,1258,128,124,21,ens.RandomForest,WBL4,2.2716628616398014,0.0387157818534727,0.0017195044600138,25,0.3,25,39,315,3.0,3.0,3.0,3.0,MonoConv
1339,1259,128,124,21,ens.RandomForest,POW4,2.599621140080589,0.0470075175174242,0.0027192771169586,25,0.3,25,39,315,4.0,4.0,4.0,4.0,MonoConv
1340,1260,127,170,20,ens.ExtraTrees,LC-PFN,0.8112273178994656,0.0130907297134399,0.0002012155309785,25,0.3,25,2,316,4.0,4.0,4.0,4.0,MonoConv
1341,1261,127,170,20,ens.ExtraTrees,MMF4,0.6260999323672576,0.0101260640688455,0.0001401250847404,25,0.3,25,2,316,3.0,3.0,3.0,3.0,MonoConv
1342,1262,127,170,20,ens.ExtraTrees,WBL4,0.3420000558199919,0.0055555555555551,4.026864230261848e-05,25,0.3,25,2,316,2.0,2.0,1.0,1.6666666666666667,MonoConv
1343,1263,127,170,20,ens.ExtraTrees,POW4,0.3420000557148995,0.0055555555538721,4.026865073031343e-05,25,0.3,25,2,316,1.0,1.0,2.0,1.3333333333333333,MonoConv
1344,1272,131,219,6,LogisticRegression,LC-PFN,0.3844990860670805,0.0052654920145869,3.530590038280934e-05,25,0.3,25,34,319,1.0,1.0,1.0,1.0,MonoConv
1345,1273,131,219,6,LogisticRegression,MMF4,4.007714117337328,0.0538903980898929,0.003610697177097,25,0.3,25,34,319,3.0,3.0,3.0,3.0,MonoConv
1346,1274,131,219,6,LogisticRegression,WBL4,6.864795566605853,0.0893209091883528,0.0096835427279838,25,0.3,25,34,319,4.0,4.0,4.0,4.0,MonoConv
1347,1275,131,219,6,LogisticRegression,POW4,2.094322066792078,0.0311472643658834,0.0017886671154995,25,0.3,25,34,319,2.0,2.0,2.0,2.0,MonoConv
1348,1284,137,116,0,SVC_linear,LC-PFN,0.300635234452784,0.0059551000595092,6.735142960678786e-05,25,0.3,25,30,322,4.0,4.0,4.0,4.0,MonoConv
1349,1285,137,116,0,SVC_linear,MMF4,0.2324926005465309,0.0045991455703792,3.419650662909689e-05,25,0.3,25,30,322,1.0,1.0,1.0,1.0,MonoConv
1350,1286,137,116,0,SVC_linear,WBL4,0.2431304374284032,0.0048098501309583,3.462366802044178e-05,25,0.3,25,30,322,2.0,2.0,2.0,2.0,MonoConv
1351,1287,137,116,0,SVC_linear,POW4,0.2984491616849891,0.0059154612651853,6.151389418039834e-05,25,0.3,25,30,322,3.0,3.0,3.0,3.0,MonoConv
1352,1288,133,7,7,PassiveAggressive,LC-PFN,0.543082831427455,0.0098663298413157,0.0001026016543619,25,0.3,25,29,323,1.0,1.0,1.0,1.0,MonoConv
1353,1289,133,7,7,PassiveAggressive,MMF4,2.1746966485420787,0.0389926309236942,0.0017896777058298,25,0.3,25,29,323,3.0,3.0,3.0,3.0,MonoConv
1354,1290,133,7,7,PassiveAggressive,WBL4,2.6969843531854587,0.0480709185811766,0.0026878228632076,25,0.3,25,29,323,4.0,4.0,4.0,4.0,MonoConv
1355,1291,133,7,7,PassiveAggressive,POW4,0.695683032043051,0.012946177276234,0.0002295640591742,25,0.3,25,29,323,2.0,2.0,2.0,2.0,MonoConv
1356,1308,143,262,22,ens.GradientBoosting,LC-PFN,0.5542861763387918,0.0078638140112161,8.773671288508922e-05,38,0.3,38,90,328,2.0,2.0,2.0,2.0,MonoConv
1357,1309,143,262,22,ens.GradientBoosting,MMF4,0.0941610566327267,0.0012947261022796,2.5789175497747874e-06,38,0.3,38,90,328,1.0,1.0,1.0,1.0,MonoConv
1358,1310,143,262,22,ens.GradientBoosting,WBL4,2.1769478112931395,0.0300249906330759,0.001110946217556,38,0.3,38,90,328,3.0,3.0,3.0,3.0,MonoConv
1359,1311,143,262,22,ens.GradientBoosting,POW4,2.707999254979422,0.0399933453718888,0.0023334582376768,38,0.3,38,90,328,4.0,4.0,4.0,4.0,MonoConv
1360,1328,144,114,5,ExtraTree,LC-PFN,0.7686659228056669,0.0136785507202148,0.0002339220663998,25,0.3,25,22,333,1.0,1.0,1.0,1.0,MonoConv
1361,1329,144,114,5,ExtraTree,MMF4,1.8857818954900976,0.0331856508502164,0.0012892467339081,25,0.3,25,22,333,3.0,3.0,3.0,3.0,MonoConv
1362,1330,144,114,5,ExtraTree,WBL4,1.900396395032221,0.0334372355802801,0.0013060080977926,25,0.3,25,22,333,4.0,4.0,4.0,4.0,MonoConv
1363,1331,144,114,5,ExtraTree,POW4,1.3642373552837546,0.0241586623696136,0.0007430652586158,25,0.3,25,22,333,2.0,2.0,2.0,2.0,MonoConv
1364,1332,148,238,21,ens.RandomForest,LC-PFN,1.9685905426740649,0.0326190404593944,0.0015545724891126,28,0.3,28,67,334,1.0,1.0,1.0,1.0,MonoConv
1365,1333,148,238,21,ens.RandomForest,MMF4,3.745525204388968,0.064755905987296,0.0044646754966138,28,0.3,28,67,334,4.0,4.0,4.0,4.0,MonoConv
1366,1334,148,238,21,ens.RandomForest,WBL4,2.2993381646273785,0.037840067151422,0.0020789187104336,28,0.3,28,67,334,2.0,2.0,2.0,2.0,MonoConv
1367,1335,148,238,21,ens.RandomForest,POW4,3.348614285615694,0.0587353544574668,0.0041434632159474,28,0.3,28,67,334,3.0,3.0,3.0,3.0,MonoConv
1368,1340,146,4,6,LogisticRegression,LC-PFN,0.3427131101489067,0.0048671863041818,3.950835889554583e-05,25,0.3,25,6,336,1.0,1.0,3.0,1.6666666666666667,MonoConv
1369,1341,146,4,6,LogisticRegression,MMF4,0.3565529843222736,0.0050643316116728,3.870172893181942e-05,25,0.3,25,6,336,3.0,3.0,2.0,2.6666666666666665,MonoConv
1370,1342,146,4,6,LogisticRegression,WBL4,0.3493776770951387,0.0049619347066558,3.639268869167467e-05,25,0.3,25,6,336,2.0,2.0,1.0,1.6666666666666667,MonoConv
1371,1343,146,4,6,LogisticRegression,POW4,0.5307804941969644,0.0075581616050329,8.270734005695515e-05,25,0.3,25,6,336,4.0,4.0,4.0,4.0,MonoConv
1372,1348,152,43,22,ens.GradientBoosting,LC-PFN,6.138423085212708,0.0905884876847267,0.0112560065463185,25,0.3,25,21,338,3.0,3.0,3.0,3.0,MonoConv
1373,1349,152,43,22,ens.GradientBoosting,MMF4,1.8488594853968965,0.0284081620650869,0.0010743835286324,25,0.3,25,21,338,1.0,1.0,1.0,1.0,MonoConv
1374,1350,152,43,22,ens.GradientBoosting,WBL4,3.2003033394656524,0.0491660215821957,0.0036505406288456,25,0.3,25,21,338,2.0,2.0,2.0,2.0,MonoConv
1375,1351,152,43,22,ens.GradientBoosting,POW4,7.5407962820587455,0.1077530264245297,0.0133781702684593,25,0.3,25,21,338,4.0,4.0,4.0,4.0,MonoConv
1376,1380,164,240,6,LogisticRegression,LC-PFN,0.6844139192253351,0.0090545248240232,0.0001267996995011,25,0.3,25,40,346,3.0,3.0,3.0,3.0,MonoConv
1377,1381,164,240,6,LogisticRegression,MMF4,0.4995295540443286,0.0066101604080408,0.0001058278920038,25,0.3,25,40,346,1.0,1.0,1.0,1.0,MonoConv
1378,1382,164,240,6,LogisticRegression,WBL4,0.521902688985188,0.0069035896638737,0.0001181777442313,25,0.3,25,40,346,2.0,2.0,2.0,2.0,MonoConv
1379,1383,164,240,6,LogisticRegression,POW4,0.7939778369929493,0.0105111547695231,0.000153421633798,25,0.3,25,40,346,4.0,4.0,4.0,4.0,MonoConv
1380,1384,159,181,20,ens.ExtraTrees,LC-PFN,1.5177861787378788,0.0167829785495996,0.0003995751321781,25,0.3,25,23,347,2.0,2.0,2.0,2.0,MonoConv
1381,1385,159,181,20,ens.ExtraTrees,MMF4,1.6318062516056004,0.0187423590841076,0.0005059024693819,25,0.3,25,23,347,3.0,3.0,3.0,3.0,MonoConv
1382,1386,159,181,20,ens.ExtraTrees,WBL4,2.846820326170363,0.0310144497183667,0.0015204291550421,25,0.3,25,23,347,4.0,4.0,4.0,4.0,MonoConv
1383,1387,159,181,20,ens.ExtraTrees,POW4,1.2071553592068267,0.0134094301599964,0.0002581229785177,25,0.3,25,23,347,1.0,1.0,1.0,1.0,MonoConv
1384,1388,163,235,4,Decision Tree,LC-PFN,0.2229931531473994,0.0043251607567071,2.661204780451953e-05,25,0.3,25,39,348,1.0,1.0,1.0,1.0,MonoConv
1385,1389,163,235,4,Decision Tree,MMF4,1.221736243936859,0.0234009149180111,0.0006273538547385,25,0.3,25,39,348,3.0,3.0,3.0,3.0,MonoConv
1386,1390,163,235,4,Decision Tree,WBL4,1.2526525729330062,0.0239847218212305,0.0006551467945222,25,0.3,25,39,348,4.0,4.0,4.0,4.0,MonoConv
1387,1391,163,235,4,Decision Tree,POW4,0.3453097240743982,0.0067409921044898,5.994447000355589e-05,25,0.3,25,39,348,2.0,2.0,2.0,2.0,MonoConv
1388,1392,162,33,5,ExtraTree,LC-PFN,4.407280310988426,0.0412875525653362,0.0026381495408713,25,0.3,25,25,349,2.0,3.0,4.0,3.0,MonoConv
1389,1393,162,33,5,ExtraTree,MMF4,4.62667286740781,0.0382497800216628,0.0018057446551852,25,0.3,25,25,349,3.0,2.0,2.0,2.3333333333333335,MonoConv
1390,1394,162,33,5,ExtraTree,WBL4,5.148616714566539,0.0423092341799971,0.002154771448819,25,0.3,25,25,349,4.0,4.0,3.0,3.6666666666666665,MonoConv
1391,1395,162,33,5,ExtraTree,POW4,2.7127716883987727,0.0229704969457404,0.0007119621125012,25,0.3,25,25,349,1.0,1.0,1.0,1.0,MonoConv
1392,1396,160,75,8,Perceptron,LC-PFN,3.725748881697655,0.0452421158552169,0.0027062876615673,25,0.3,25,21,350,4.0,4.0,4.0,4.0,MonoConv
1393,1397,160,75,8,Perceptron,MMF4,2.692014457752343,0.0322761292430785,0.0015145241000997,25,0.3,25,21,350,2.0,2.0,2.0,2.0,MonoConv
1394,1398,160,75,8,Perceptron,WBL4,2.761874284294764,0.0331597391462972,0.0016080091082456,25,0.3,25,21,350,3.0,3.0,3.0,3.0,MonoConv
1395,1399,160,75,8,Perceptron,POW4,2.133503271052343,0.0253174090432631,0.0009123144342032,25,0.3,25,21,350,1.0,1.0,1.0,1.0,MonoConv
1396,1404,35,98,6,LogisticRegression,LC-PFN,0.8127140812575817,0.0138763850554823,0.0002472905034665,25,0.3,25,43,352,1.0,1.0,1.0,1.0,MonoConv
1397,1405,35,98,6,LogisticRegression,MMF4,1.747884355074096,0.0291120317918709,0.0008911553831458,25,0.3,25,43,352,2.0,2.0,2.0,2.0,MonoConv
1398,1406,35,98,6,LogisticRegression,WBL4,1.864056174550761,0.0310097991917281,0.0010071062414948,25,0.3,25,43,352,3.0,3.0,3.0,3.0,MonoConv
1399,1407,35,98,6,LogisticRegression,POW4,2.469630362882272,0.0436048937402093,0.0029065103721764,25,0.3,25,43,352,4.0,4.0,4.0,4.0,MonoConv
1400,1408,166,88,8,Perceptron,LC-PFN,1.5384200029075146,0.0210871323943138,0.0006088160444051,25,0.3,25,45,353,4.0,4.0,4.0,4.0,MonoConv
1401,1409,166,88,8,Perceptron,MMF4,0.8226842362247763,0.0111647360933992,0.0001970724999019,25,0.3,25,45,353,1.0,1.0,2.0,1.3333333333333333,MonoConv
1402,1410,166,88,8,Perceptron,WBL4,0.8239966187426166,0.0111824512036556,0.0001985431202529,25,0.3,25,45,353,2.0,2.0,3.0,2.3333333333333335,MonoConv
1403,1411,166,88,8,Perceptron,POW4,0.8272309780345682,0.0112264027842249,0.0001837637358138,25,0.3,25,45,353,3.0,3.0,1.0,2.3333333333333335,MonoConv
1404,1412,168,129,22,ens.GradientBoosting,LC-PFN,0.461856322363019,0.0091142505407333,0.0001057889603544,25,0.3,25,36,354,1.0,1.0,1.0,1.0,MonoConv
1405,1413,168,129,22,ens.GradientBoosting,MMF4,0.8232207865150116,0.0161743580779135,0.0002982875410513,25,0.3,25,36,354,4.0,4.0,4.0,4.0,MonoConv
1406,1414,168,129,22,ens.GradientBoosting,WBL4,0.8091566168958276,0.0159005694089605,0.0002898752438447,25,0.3,25,36,354,3.0,3.0,3.0,3.0,MonoConv
1407,1415,168,129,22,ens.GradientBoosting,POW4,0.5914167368239102,0.0116512162886984,0.0001598675259683,25,0.3,25,36,354,2.0,2.0,2.0,2.0,MonoConv
1408,1428,169,222,4,Decision Tree,LC-PFN,1.9310560077428816,0.0336862727999687,0.0011894350172951,25,0.3,25,39,358,4.0,4.0,4.0,4.0,MonoConv
1409,1429,169,222,4,Decision Tree,MMF4,1.237345844243379,0.0214817959550597,0.000610693867677,25,0.3,25,39,358,3.0,3.0,3.0,3.0,MonoConv
1410,1430,169,222,4,Decision Tree,WBL4,1.1975040935603851,0.0210360919330265,0.0005510754422564,25,0.3,25,39,358,2.0,2.0,2.0,2.0,MonoConv
1411,1431,169,222,4,Decision Tree,POW4,0.9483290119162944,0.0165030660182077,0.0003687418216941,25,0.3,25,39,358,1.0,1.0,1.0,1.0,MonoConv
1412,1452,176,81,6,LogisticRegression,LC-PFN,0.7032012101262808,0.0077213286422193,8.149967470671982e-05,25,0.3,25,30,364,1.0,1.0,1.0,1.0,MonoConv
1413,1453,176,81,6,LogisticRegression,MMF4,1.951506316597536,0.0211270526525121,0.0005372454704859,25,0.3,25,30,364,4.0,4.0,4.0,4.0,MonoConv
1414,1454,176,81,6,LogisticRegression,WBL4,1.4788763791448567,0.0161006802712205,0.0003231073274698,25,0.3,25,30,364,2.0,2.0,2.0,2.0,MonoConv
1415,1455,176,81,6,LogisticRegression,POW4,1.4788763925957942,0.0161006804150053,0.0003231073320736,25,0.3,25,30,364,3.0,3.0,3.0,3.0,MonoConv
1416,1456,178,130,0,SVC_linear,LC-PFN,3.575258329510689,0.0528061836957931,0.0035689412616193,25,0.3,25,44,365,1.0,1.0,1.0,1.0,MonoConv
1417,1457,178,130,0,SVC_linear,MMF4,6.558051080981881,0.1085117676975071,0.0164794341023004,25,0.3,25,44,365,3.0,3.0,3.0,3.0,MonoConv
1418,1458,178,130,0,SVC_linear,WBL4,11.955742929209162,0.2070889120784062,0.0467764492317999,25,0.3,25,44,365,4.0,4.0,4.0,4.0,MonoConv
1419,1459,178,130,0,SVC_linear,POW4,3.788827435275065,0.0599035199210185,0.0055898145464182,25,0.3,25,44,365,2.0,2.0,2.0,2.0,MonoConv
1420,1476,179,3,5,ExtraTree,LC-PFN,0.9861965663731098,0.0138152875006198,0.0002292152639711,25,0.3,25,29,370,1.0,1.0,1.0,1.0,MonoConv
1421,1477,179,3,5,ExtraTree,MMF4,3.276426542753644,0.0471665471719674,0.0031178107977493,25,0.3,25,29,370,3.0,3.0,3.0,3.0,MonoConv
1422,1478,179,3,5,ExtraTree,WBL4,3.8365264168450106,0.0549482185458283,0.0044260129396076,25,0.3,25,29,370,4.0,4.0,4.0,4.0,MonoConv
1423,1479,179,3,5,ExtraTree,POW4,1.7239365142309913,0.0252520830968436,0.0008878558607643,25,0.3,25,29,370,2.0,2.0,2.0,2.0,MonoConv
1424,1480,186,244,4,Decision Tree,LC-PFN,0.3698703367263078,0.0065825297497212,7.617940718773752e-05,25,0.3,25,40,371,1.0,1.0,1.0,1.0,MonoConv
1425,1481,186,244,4,Decision Tree,MMF4,1.2221530331488295,0.02148610132786,0.0006619931028495,25,0.3,25,40,371,3.0,3.0,3.0,3.0,MonoConv
1426,1482,186,244,4,Decision Tree,WBL4,1.2664410027165018,0.0222508936117325,0.0007022325203088,25,0.3,25,40,371,4.0,4.0,4.0,4.0,MonoConv
1427,1483,186,244,4,Decision Tree,POW4,1.1936699199624974,0.0209939212205352,0.0006393934629157,25,0.3,25,40,371,2.0,2.0,2.0,2.0,MonoConv
1428,1496,190,103,21,ens.RandomForest,LC-PFN,0.1606262172572314,0.0031295067165046,1.3539401152229402e-05,25,0.3,25,22,375,1.0,1.0,1.0,1.0,MonoConv
1429,1497,190,103,21,ens.RandomForest,MMF4,0.4951429814145141,0.0096070923864779,0.0001017184511234,25,0.3,25,22,375,3.0,3.0,3.0,3.0,MonoConv
1430,1498,190,103,21,ens.RandomForest,WBL4,0.5401648181692014,0.0104754897432528,0.0001196262482483,25,0.3,25,22,375,4.0,4.0,4.0,4.0,MonoConv
1431,1499,190,103,21,ens.RandomForest,POW4,0.1904883905544064,0.0037095803398207,1.8103662316609816e-05,25,0.3,25,22,375,2.0,2.0,2.0,2.0,MonoConv
1432,1500,194,237,10,SGDClassifier,LC-PFN,0.7685058750212193,0.0142498016357421,0.0002646078937686,25,0.3,25,14,376,1.0,1.0,1.0,1.0,MonoConv
1433,1501,194,237,10,SGDClassifier,MMF4,1.10069024027062,0.020327706201213,0.0005551312063818,25,0.3,25,14,376,3.0,3.0,3.0,3.0,MonoConv
1434,1502,194,237,10,SGDClassifier,WBL4,1.3356740518287833,0.0245924198252353,0.000783134674847,25,0.3,25,14,376,4.0,4.0,4.0,4.0,MonoConv
