,Curve_idx,Dataset_idx,Learner_idx,Learner_name,Model,SMAPE,MAE,MSE,Cutoff_idx,Cutoff_percentage,Train_points,Test_points,curve_idx,SMAPE_rank,MAE_rank,MSE_rank,Average_rank
1074,72,81,8,Perceptron,WBL4,0.8421361484867049,0.0085564625853063,0.0001204003776259,25,0.3,25,30,269,2.0,2.0,2.0,2.0
1075,72,81,8,Perceptron,POW4,0.8421361484515786,0.0085564625849466,0.0001204003776185,25,0.3,25,30,269,1.0,1.0,1.0,1.0
1076,81,86,11,MLP,LC-PFN,3.066170960664749,0.0512182228267192,0.0036980602890253,25,0.3,25,45,270,1.0,1.0,1.0,1.0
1077,81,86,11,MLP,MMF4,4.854464924826149,0.0792040196299365,0.008498801302254,25,0.3,25,45,270,3.0,3.0,3.0,3.0
1078,81,86,11,MLP,WBL4,5.235256099267922,0.0850089508436811,0.0096559837305105,25,0.3,25,45,270,4.0,4.0,4.0,4.0
1079,81,86,11,MLP,POW4,3.14374840774298,0.0525161536321217,0.0040950592768775,25,0.3,25,45,270,2.0,2.0,2.0,2.0
1080,80,112,17,GaussianNB,LC-PFN,1.1199789121747017,0.0157302916049957,0.0003377410757821,25,0.3,25,46,271,4.0,4.0,4.0,4.0
1081,80,112,17,GaussianNB,MMF4,0.0048382127650603,6.693226282747257e-05,4.479927836777262e-09,25,0.3,25,46,271,1.0,1.0,1.0,1.0
1082,80,112,17,GaussianNB,WBL4,0.2540177902741464,0.0035228832824614,1.2410706621849122e-05,25,0.3,25,46,271,3.0,3.0,3.0,3.0
1083,80,112,17,GaussianNB,POW4,0.2540174476118753,0.0035228785180967,1.2410673053267682e-05,25,0.3,25,46,271,2.0,2.0,2.0,2.0
1084,84,200,10,SGDClassifier,LC-PFN,3.2313991338014603,0.0435817018151283,0.0029105637222528,27,0.3,27,64,272,4.0,4.0,4.0,4.0
1085,84,200,10,SGDClassifier,MMF4,2.438789063074442,0.0329575462170349,0.0019434689209078,27,0.3,27,64,272,2.0,2.0,2.0,2.0
1086,84,200,10,SGDClassifier,WBL4,2.3983315395684115,0.0324060835744237,0.0019339976422934,27,0.3,27,64,272,1.0,1.0,1.0,1.0
1087,84,200,10,SGDClassifier,POW4,2.6256172698108684,0.0355298062358055,0.0021043514745781,27,0.3,27,64,272,3.0,3.0,3.0,3.0
1088,79,143,1,SVC_poly,LC-PFN,0.1685261726379394,0.002708655083552,1.237612286786316e-05,25,0.3,25,13,273,1.0,1.0,1.0,1.0
1089,79,143,1,SVC_poly,MMF4,0.3369566514030487,0.0054354391843152,3.201265115599982e-05,25,0.3,25,13,273,2.0,2.0,2.0,2.0
1090,79,143,1,SVC_poly,WBL4,0.5030081655014988,0.0081283142387195,6.853814534565368e-05,25,0.3,25,13,273,4.0,4.0,4.0,4.0
1091,79,143,1,SVC_poly,POW4,0.5030081423089279,0.0081283138619754,6.853813921370637e-05,25,0.3,25,13,273,3.0,3.0,3.0,3.0
1092,83,138,18,KNN,LC-PFN,2.583891898393631,0.0458286814391613,0.0025505411904305,25,0.3,25,35,274,4.0,4.0,4.0,4.0
1093,83,138,18,KNN,MMF4,1.011195938103291,0.0184035230207904,0.0004997571283176,25,0.3,25,35,274,2.0,2.0,2.0,2.0
1094,83,138,18,KNN,WBL4,1.5510773893821208,0.028052695782295,0.0012460606465711,25,0.3,25,35,274,3.0,3.0,3.0,3.0
1095,83,138,18,KNN,POW4,0.5358095618400588,0.0097872377246109,0.0001311751984224,25,0.3,25,35,274,1.0,1.0,1.0,1.0
1096,74,133,21,ens.RandomForest,LC-PFN,1.1669761501252651,0.0220989845693111,0.0007171531906351,25,0.3,25,29,275,3.0,3.0,3.0,3.0
1097,74,133,21,ens.RandomForest,MMF4,0.293454218421059,0.0055313441389126,4.103560293287033e-05,25,0.3,25,29,275,1.0,1.0,1.0,1.0
1098,74,133,21,ens.RandomForest,WBL4,0.6921043085131467,0.0134681475419997,0.0002798394109968,25,0.3,25,29,275,2.0,2.0,2.0,2.0
1099,74,133,21,ens.RandomForest,POW4,1.42745353014486,0.0269012159642187,0.0009072155580679,25,0.3,25,29,275,4.0,4.0,4.0,4.0
1100,91,104,10,SGDClassifier,LC-PFN,0.4158095456659794,0.0067803775891661,6.438625860027969e-05,26,0.3,26,63,276,1.0,1.0,1.0,1.0
1101,91,104,10,SGDClassifier,MMF4,1.4295564633291418,0.0237655336860045,0.0006204125020439,26,0.3,26,63,276,3.0,3.0,3.0,3.0
1102,91,104,10,SGDClassifier,WBL4,0.5654935291746208,0.0091992226404271,0.0001500623467486,26,0.3,26,63,276,2.0,2.0,2.0,2.0
1103,91,104,10,SGDClassifier,POW4,1.913136603267899,0.0320758543152067,0.0011562917610682,26,0.3,26,63,276,4.0,4.0,4.0,4.0
1104,92,74,13,QDA,LC-PFN,0.2687763655558228,0.004505650140345,2.9501105018425733e-05,25,0.3,25,34,277,1.0,1.0,1.0,1.0
1105,92,74,13,QDA,MMF4,0.9240223417366524,0.0153434537354967,0.0002676312269348,25,0.3,25,34,277,2.0,2.0,2.0,2.0
1106,92,74,13,QDA,WBL4,1.1389254602820054,0.0188670209164334,0.0003908071697102,25,0.3,25,34,277,3.0,3.0,3.0,3.0
1107,92,74,13,QDA,POW4,4.588024021663032,0.0808237927314657,0.006925229245335,25,0.3,25,34,277,4.0,4.0,4.0,4.0
1108,94,214,20,ens.ExtraTrees,LC-PFN,1.0585276409983635,0.0201369747519493,0.0005119802081026,25,0.3,25,40,278,1.0,1.0,1.0,1.0
1109,94,214,20,ens.ExtraTrees,MMF4,3.120858187203721,0.0579065946412139,0.0039012687618901,25,0.3,25,40,278,3.0,3.0,3.0,3.0
1110,94,214,20,ens.ExtraTrees,WBL4,4.1944429343054725,0.0769081213013674,0.0067213405598959,25,0.3,25,40,278,4.0,4.0,4.0,4.0
1111,94,214,20,ens.ExtraTrees,POW4,1.5220816398234334,0.0281015998286607,0.0008854713932606,25,0.3,25,40,278,2.0,2.0,2.0,2.0
1112,87,52,8,Perceptron,LC-PFN,2.330307289958,0.0364888943731784,0.0015182101633399,25,0.3,25,25,279,2.0,2.0,2.0,2.0
1113,87,52,8,Perceptron,MMF4,2.983382758865914,0.0466549430051754,0.0028409808072315,25,0.3,25,25,279,3.0,3.0,3.0,3.0
1114,87,52,8,Perceptron,WBL4,4.324292193110833,0.0665162686664591,0.0056928669707142,25,0.3,25,25,279,4.0,4.0,4.0,4.0
1115,87,52,8,Perceptron,POW4,0.6624059360217963,0.0107932282998984,0.0001773943271225,25,0.3,25,25,279,1.0,1.0,1.0,1.0
1116,89,74,5,ExtraTree,LC-PFN,0.4975853487849235,0.0071194875054061,7.053498848108575e-05,25,0.3,25,34,280,1.0,1.0,1.0,1.0
1117,89,74,5,ExtraTree,MMF4,2.151815470331692,0.0302391880208326,0.0012555791561341,25,0.3,25,34,280,4.0,4.0,4.0,4.0
1118,89,74,5,ExtraTree,WBL4,1.953354916127194,0.0275249372509617,0.00106850339438,25,0.3,25,34,280,3.0,3.0,3.0,3.0
1119,89,74,5,ExtraTree,POW4,1.9061900820387,0.0268767230252253,0.0010128751910252,25,0.3,25,34,280,2.0,2.0,2.0,2.0
1120,86,154,19,NearestCentroid,LC-PFN,2.68919300287962,0.0279680248349905,0.0010702369036152,25,0.3,25,61,281,4.0,4.0,4.0,4.0
1121,86,154,19,NearestCentroid,MMF4,0.5973747981084594,0.0060510811790988,6.013703168674719e-05,25,0.3,25,61,281,1.0,1.0,1.0,1.0
1122,86,154,19,NearestCentroid,WBL4,0.6222016663776008,0.0063035298200981,6.520693399487908e-05,25,0.3,25,61,281,3.0,3.0,3.0,3.0
1123,86,154,19,NearestCentroid,POW4,0.6222016662992392,0.0063035298192998,6.520693397387231e-05,25,0.3,25,61,281,2.0,2.0,2.0,2.0
1124,95,178,3,SVC_sigmoid,LC-PFN,4.42180372774601,0.035712581127882,0.0017218017019331,25,0.3,25,42,282,4.0,4.0,4.0,4.0
1125,95,178,3,SVC_sigmoid,MMF4,1.3136243257117783,0.0105544680083733,0.0001879972877557,25,0.3,25,42,282,2.0,2.0,2.0,2.0
1126,95,178,3,SVC_sigmoid,WBL4,1.0863761380550836,0.0086922900663031,0.0001463876996372,25,0.3,25,42,282,1.0,1.0,1.0,1.0
1127,95,178,3,SVC_sigmoid,POW4,2.60378177183998,0.0212982956663781,0.0005586437897202,25,0.3,25,42,282,3.0,3.0,3.0,3.0
1128,90,248,1,SVC_poly,LC-PFN,2.122107706964016,0.0363521352410316,0.0016652736812829,25,0.3,25,34,283,2.0,2.0,2.0,2.0
1129,90,248,1,SVC_poly,MMF4,4.639525916828705,0.077150787634558,0.0076070095422978,25,0.3,25,34,283,3.0,3.0,3.0,3.0
1130,90,248,1,SVC_poly,WBL4,5.220340464625954,0.0862111204132316,0.0092458846112684,25,0.3,25,34,283,4.0,4.0,4.0,4.0
1131,90,248,1,SVC_poly,POW4,1.0694585557663947,0.0185197098695026,0.0003601234444604,25,0.3,25,34,283,1.0,1.0,1.0,1.0
1132,88,162,21,ens.RandomForest,LC-PFN,0.9534155949950218,0.0187814459204673,0.0003572028363123,25,0.3,25,26,284,3.0,3.0,3.0,3.0
1133,88,162,21,ens.RandomForest,MMF4,0.3110772413456303,0.0061689181907565,4.24474393887444e-05,25,0.3,25,26,284,1.0,1.0,1.0,1.0
1134,88,162,21,ens.RandomForest,WBL4,0.4135207712899449,0.0081912660591586,7.22522359670078e-05,25,0.3,25,26,284,2.0,2.0,2.0,2.0
1135,88,162,21,ens.RandomForest,POW4,1.2976458610963832,0.0254747116209956,0.0006541164344946,25,0.3,25,26,284,4.0,4.0,4.0,4.0
1136,98,131,3,SVC_sigmoid,LC-PFN,1.6798343509435654,0.0319848321378231,0.0010296826949343,25,0.3,25,46,285,4.0,4.0,4.0,4.0
1137,98,131,3,SVC_sigmoid,MMF4,5.986945036599038e-05,1.1206425444131935e-06,5.475786886301483e-11,25,0.3,25,46,285,3.0,3.0,1.0,2.3333333333333335
1138,98,131,3,SVC_sigmoid,WBL4,5.836939526482017e-05,1.0925636241035497e-06,5.489507657993535e-11,25,0.3,25,46,285,1.0,1.0,2.0,1.3333333333333333
1139,98,131,3,SVC_sigmoid,POW4,5.866383296176087e-05,1.098075083527661e-06,5.491594795946724e-11,25,0.3,25,46,285,2.0,2.0,3.0,2.3333333333333335
1140,93,240,21,ens.RandomForest,LC-PFN,0.4958025179803371,0.0069055957719683,5.659392991219647e-05,25,0.3,25,40,286,1.0,1.0,1.0,1.0
1141,93,240,21,ens.RandomForest,MMF4,1.843309428816624,0.0254203131022346,0.0007881803811654,25,0.3,25,40,286,3.0,3.0,3.0,3.0
1142,93,240,21,ens.RandomForest,WBL4,2.100928319609717,0.0288847975552411,0.0010125897952675,25,0.3,25,40,286,4.0,4.0,4.0,4.0
1143,93,240,21,ens.RandomForest,POW4,1.2167276282404045,0.0169119897397862,0.0003648152884502,25,0.3,25,40,286,2.0,2.0,2.0,2.0
1144,96,224,21,ens.RandomForest,LC-PFN,0.8626509457826614,0.0169738344848155,0.0002884389832615,25,0.3,25,40,287,4.0,4.0,4.0,4.0
1145,96,224,21,ens.RandomForest,MMF4,0.2428912549371736,0.0048351761948072,2.7068544069877176e-05,25,0.3,25,40,287,1.0,3.0,3.0,2.3333333333333335
1146,96,224,21,ens.RandomForest,WBL4,0.2434526124670474,0.0048200435760645,2.3742386671104377e-05,25,0.3,25,40,287,2.0,1.0,1.0,1.3333333333333333
1147,96,224,21,ens.RandomForest,POW4,0.2434561800180117,0.0048201140336149,2.374306589299561e-05,25,0.3,25,40,287,3.0,2.0,2.0,2.3333333333333335
1148,99,146,22,ens.GradientBoosting,LC-PFN,0.8948524482548237,0.0176148954778909,0.000310810864903,25,0.3,25,23,288,4.0,4.0,4.0,4.0
1149,99,146,22,ens.GradientBoosting,MMF4,0.045963615564984,0.000912746456538,1.261446061088455e-06,25,0.3,25,23,288,1.0,1.0,1.0,1.0
1150,99,146,22,ens.GradientBoosting,WBL4,0.0954894482064416,0.0018950020858601,4.277275453516637e-06,25,0.3,25,23,288,2.0,2.0,2.0,2.0
1151,99,146,22,ens.GradientBoosting,POW4,0.3302408818798426,0.006537497735987,4.342511919613826e-05,25,0.3,25,23,288,3.0,3.0,3.0,3.0
1152,100,122,6,LogisticRegression,LC-PFN,0.1279187737964093,0.0024878240656107,1.1284760148555506e-05,25,0.3,25,55,289,1.0,1.0,1.0,1.0
1153,100,122,6,LogisticRegression,MMF4,0.5829676699401252,0.0112918786747024,0.000140091816961,25,0.3,25,55,289,4.0,4.0,4.0,4.0
1154,100,122,6,LogisticRegression,WBL4,0.5512829880340494,0.0106818872605298,0.0001269206502402,25,0.3,25,55,289,3.0,3.0,3.0,3.0
1155,100,122,6,LogisticRegression,POW4,0.2637635098798979,0.0051275631835068,3.035091149404542e-05,25,0.3,25,55,289,2.0,2.0,2.0,2.0
1156,97,87,0,SVC_linear,LC-PFN,0.9617583826184272,0.0125851407647132,0.0001940680667757,25,0.3,25,21,290,1.0,1.0,1.0,1.0
1157,97,87,0,SVC_linear,MMF4,2.168609093108251,0.0289603083529742,0.0011639711516181,25,0.3,25,21,290,3.0,3.0,3.0,3.0
1158,97,87,0,SVC_linear,WBL4,8.111716098581157,0.1205811664442977,0.023460336335147,25,0.3,25,21,290,4.0,4.0,4.0,4.0
1159,97,87,0,SVC_linear,POW4,2.04311730005537,0.0272857399671666,0.0010943690148645,25,0.3,25,21,290,2.0,2.0,2.0,2.0
1160,103,54,20,ens.ExtraTrees,LC-PFN,1.2506055645644665,0.0204915385693311,0.0004666373715735,25,0.3,25,34,291,2.0,2.0,2.0,2.0
1161,103,54,20,ens.ExtraTrees,MMF4,3.12141196706076,0.0507337115111483,0.0034734214837467,25,0.3,25,34,291,3.0,3.0,3.0,3.0
1162,103,54,20,ens.ExtraTrees,WBL4,5.310644244019514,0.0839705114319982,0.0090829725191401,25,0.3,25,34,291,4.0,4.0,4.0,4.0
1163,103,54,20,ens.ExtraTrees,POW4,0.6681664912131533,0.0107543228361103,0.0001367935874804,25,0.3,25,34,291,1.0,1.0,1.0,1.0
1164,107,239,4,Decision Tree,LC-PFN,3.138265386223793,0.0464822240173816,0.0026022328529506,27,0.3,27,63,292,1.0,1.0,1.0,1.0
1165,107,239,4,Decision Tree,MMF4,7.792568511115597,0.1096879742427306,0.0145856448226963,27,0.3,27,63,292,3.0,3.0,3.0,3.0
1166,107,239,4,Decision Tree,WBL4,8.005175030218995,0.1124170891531869,0.0152667079665266,27,0.3,27,63,292,4.0,4.0,4.0,4.0
1167,107,239,4,Decision Tree,POW4,3.5166136039615408,0.0521521745707343,0.0036932458888646,27,0.3,27,63,292,2.0,2.0,2.0,2.0
1168,104,225,8,Perceptron,LC-PFN,0.9159460663795472,0.0176495909690856,0.0003238813369534,25,0.3,25,36,293,4.0,4.0,4.0,4.0
1169,104,225,8,Perceptron,MMF4,0.4401795800861819,0.0083822959754343,8.207299312830438e-05,25,0.3,25,36,293,2.0,2.0,2.0,2.0
1170,104,225,8,Perceptron,WBL4,0.5984875626702482,0.0113766251701766,0.0001479753795694,25,0.3,25,36,293,3.0,3.0,3.0,3.0
1171,104,225,8,Perceptron,POW4,0.1604574491592324,0.0030697773850083,1.283017679088616e-05,25,0.3,25,36,293,1.0,1.0,1.0,1.0
1172,105,158,22,ens.GradientBoosting,LC-PFN,0.3132789162918925,0.0060889101587235,4.814399653696455e-05,25,0.3,25,26,294,2.0,2.0,2.0,2.0
1173,105,158,22,ens.GradientBoosting,MMF4,0.6343169322753117,0.0122650442667535,0.0001867235045364,25,0.3,25,26,294,4.0,4.0,4.0,4.0
1174,105,158,22,ens.GradientBoosting,WBL4,0.6243404863485904,0.0120737512503108,0.0001846490741218,25,0.3,25,26,294,3.0,3.0,3.0,3.0
1175,105,158,22,ens.GradientBoosting,POW4,0.1890334180669371,0.0036776605250905,2.158877986691271e-05,25,0.3,25,26,294,1.0,1.0,1.0,1.0
1176,102,60,16,ComplementNB,LC-PFN,1.7267286777496338,0.0211264789104461,0.0005059075774624,25,0.3,25,2,295,1.0,1.0,1.0,1.0
1177,102,60,16,ComplementNB,MMF4,2.994640344016533,0.0371442528618404,0.0014243491432394,25,0.3,25,2,295,3.0,3.0,3.0,3.0
1178,102,60,16,ComplementNB,WBL4,2.835005307882639,0.0351044038015737,0.0012767636107083,25,0.3,25,2,295,2.0,2.0,2.0,2.0
1179,102,60,16,ComplementNB,POW4,4.3587117880824895,0.0548573709927109,0.0030887568248161,25,0.3,25,2,295,4.0,4.0,4.0,4.0
1180,101,118,19,NearestCentroid,LC-PFN,0.7937305606901646,0.01067272759974,0.0001538605574751,25,0.3,25,29,296,4.0,4.0,4.0,4.0
1181,101,118,19,NearestCentroid,MMF4,0.7894254610208864,0.0106018119576791,0.0001300279653534,25,0.3,25,29,296,3.0,3.0,3.0,3.0
1182,101,118,19,NearestCentroid,WBL4,0.6286543758667988,0.0084233816037579,7.821243364191772e-05,25,0.3,25,29,296,2.0,2.0,2.0,2.0
1183,101,118,19,NearestCentroid,POW4,0.4037900134391433,0.0053947981276755,3.04592112314122e-05,25,0.3,25,29,296,1.0,1.0,1.0,1.0
1184,106,8,22,ens.GradientBoosting,LC-PFN,1.0647879913449287,0.0144677041098475,0.0002777936751954,25,0.3,25,29,297,1.0,1.0,1.0,1.0
1185,106,8,22,ens.GradientBoosting,MMF4,3.2769147982065454,0.043957113236715,0.0023157037034823,25,0.3,25,29,297,3.0,3.0,3.0,3.0
1186,106,8,22,ens.GradientBoosting,WBL4,3.770482084215978,0.050293765861861,0.0030247871091221,25,0.3,25,29,297,4.0,4.0,4.0,4.0
1187,106,8,22,ens.GradientBoosting,POW4,1.194260611027703,0.0164293686396072,0.0003600689661689,25,0.3,25,29,297,2.0,2.0,2.0,2.0
1188,110,192,9,RidgeClassifier,LC-PFN,3.25893983244896,0.0459800623357296,0.0025919543113559,25,0.3,25,26,298,1.0,1.0,1.0,1.0
1189,110,192,9,RidgeClassifier,MMF4,4.4235067423629,0.0627031981128855,0.0052734169395433,25,0.3,25,26,298,3.0,3.0,3.0,3.0
1190,110,192,9,RidgeClassifier,WBL4,4.753120275336679,0.067269303010053,0.006414993290179,25,0.3,25,26,298,4.0,4.0,4.0,4.0
1191,110,192,9,RidgeClassifier,POW4,3.744521638965916,0.0526586192176522,0.0034184003861058,25,0.3,25,26,298,2.0,2.0,2.0,2.0
1192,109,228,1,SVC_poly,LC-PFN,3.5723116248846054,0.0521288961172103,0.0036484615411609,25,0.3,25,22,299,1.0,1.0,1.0,1.0
1193,109,228,1,SVC_poly,MMF4,5.637835692917521,0.0807498271964139,0.0099793414800235,25,0.3,25,22,299,3.0,3.0,3.0,3.0
1194,109,228,1,SVC_poly,WBL4,9.043127109349882,0.1237295614084196,0.0214057355966599,25,0.3,25,22,299,4.0,4.0,4.0,4.0
1195,109,228,1,SVC_poly,POW4,4.714626974836708,0.0667744258011652,0.0051442578321533,25,0.3,25,22,299,2.0,2.0,2.0,2.0
1196,111,256,17,GaussianNB,LC-PFN,5.330433323979378,0.0562978126108646,0.003799904603511,29,0.3,29,69,300,4.0,4.0,4.0,4.0
1197,111,256,17,GaussianNB,MMF4,2.6944947779075386,0.0274977109375858,0.0008245107259499,29,0.3,29,69,300,2.0,2.0,2.0,2.0
1198,111,256,17,GaussianNB,WBL4,2.586631025377192,0.0263649513492388,0.0007625544412201,29,0.3,29,69,300,1.0,1.0,1.0,1.0
1199,111,256,17,GaussianNB,POW4,3.648704296288705,0.0376327032468684,0.0015137174865693,29,0.3,29,69,300,3.0,3.0,3.0,3.0
1200,113,186,6,LogisticRegression,LC-PFN,1.0915453545749187,0.0206698048859834,0.000429229112342,25,0.3,25,32,301,4.0,4.0,4.0,4.0
1201,113,186,6,LogisticRegression,MMF4,0.8796574101384905,0.016350063177674,0.000298145295219,25,0.3,25,32,301,2.0,2.0,1.0,1.6666666666666667
1202,113,186,6,LogisticRegression,WBL4,0.994932347833969,0.0184693115348828,0.0003737742435534,25,0.3,25,32,301,3.0,3.0,3.0,3.0
1203,113,186,6,LogisticRegression,POW4,0.797616111272334,0.015191147338455,0.0003732998426826,25,0.3,25,32,301,1.0,1.0,2.0,1.3333333333333333
1204,115,92,17,GaussianNB,LC-PFN,6.703190505504608,0.0994598865509033,0.0138307278975844,25,0.3,25,56,302,1.0,1.0,1.0,1.0
1205,115,92,17,GaussianNB,MMF4,8.146172057562904,0.1187737411419307,0.0198624949422073,25,0.3,25,56,302,3.0,3.0,3.0,3.0
1206,115,92,17,GaussianNB,WBL4,8.282269333073618,0.120547907118587,0.0202963475876004,25,0.3,25,56,302,4.0,4.0,4.0,4.0
1207,115,92,17,GaussianNB,POW4,7.60340608087174,0.1116473719601354,0.0180752966605439,25,0.3,25,56,302,2.0,2.0,2.0,2.0
1208,119,73,3,SVC_sigmoid,LC-PFN,5.679620802402496,0.0806446298956871,0.0090938080102205,25,0.3,25,45,303,4.0,4.0,4.0,4.0
1209,119,73,3,SVC_sigmoid,MMF4,4.30515585533461,0.0598634624240864,0.0051517843109754,25,0.3,25,45,303,2.0,2.0,2.0,2.0
1210,119,73,3,SVC_sigmoid,WBL4,4.177692495241336,0.0579777677111829,0.0048932601807995,25,0.3,25,45,303,1.0,1.0,1.0,1.0
1211,119,73,3,SVC_sigmoid,POW4,5.296441782823434,0.0747456493871304,0.0076875078800341,25,0.3,25,45,303,3.0,3.0,3.0,3.0
1212,112,36,5,ExtraTree,LC-PFN,0.4701529629528522,0.0084504233673214,9.251178562408312e-05,25,0.3,25,24,304,1.0,1.0,1.0,1.0
1213,112,36,5,ExtraTree,MMF4,0.7268285306168811,0.0129558368119547,0.0002334413594333,25,0.3,25,24,304,2.0,2.0,2.0,2.0
1214,112,36,5,ExtraTree,WBL4,0.7613042482257286,0.0135639894577197,0.0002509290813703,25,0.3,25,24,304,3.0,3.0,3.0,3.0
1215,112,36,5,ExtraTree,POW4,1.1436002896591169,0.0208274668218743,0.0005636965217022,25,0.3,25,24,304,4.0,4.0,4.0,4.0
1216,117,19,6,LogisticRegression,LC-PFN,0.4925019573420286,0.0089042782783508,8.663677726872265e-05,25,0.3,25,30,305,1.0,1.0,1.0,1.0
1217,117,19,6,LogisticRegression,MMF4,2.3237748950148527,0.0413258650111193,0.0019071947580406,25,0.3,25,30,305,3.0,3.0,3.0,3.0
1218,117,19,6,LogisticRegression,WBL4,2.714251513071672,0.0480668536793967,0.0025421930235354,25,0.3,25,30,305,4.0,4.0,4.0,4.0
1219,117,19,6,LogisticRegression,POW4,1.3246161272055044,0.0246465622683704,0.000779454325187,25,0.3,25,30,305,2.0,2.0,2.0,2.0
1220,114,111,20,ens.ExtraTrees,LC-PFN,2.700762450695038,0.0433929860591888,0.002334932796657,25,0.3,25,21,306,4.0,4.0,4.0,4.0
1221,114,111,20,ens.ExtraTrees,MMF4,1.3911194412482593,0.0226075523739613,0.0006279178237114,25,0.3,25,21,306,2.0,2.0,2.0,2.0
1222,114,111,20,ens.ExtraTrees,WBL4,1.2415084641562093,0.0201836983077311,0.0005026354099568,25,0.3,25,21,306,1.0,1.0,1.0,1.0
1223,114,111,20,ens.ExtraTrees,POW4,1.6448911696423894,0.0266847110689648,0.0008689620538347,25,0.3,25,21,306,3.0,3.0,3.0,3.0
1224,116,181,19,NearestCentroid,LC-PFN,2.0159346982836723,0.0194802060723304,0.0005466080619953,25,0.3,25,23,307,4.0,4.0,4.0,4.0
1225,116,181,19,NearestCentroid,MMF4,0.8330580220998461,0.0082320229917889,9.008597979858164e-05,25,0.3,25,23,307,3.0,3.0,3.0,3.0
1226,116,181,19,NearestCentroid,WBL4,0.4834445400246296,0.0047955325316707,3.267614989613647e-05,25,0.3,25,23,307,2.0,2.0,2.0,2.0
1227,116,181,19,NearestCentroid,POW4,0.4834445371861151,0.0047955325034711,3.2676149756155105e-05,25,0.3,25,23,307,1.0,1.0,1.0,1.0
1228,122,22,8,Perceptron,LC-PFN,7.902272045612335,0.0849097073078155,0.0078164935111999,25,0.3,25,38,308,3.0,3.0,3.0,3.0
1229,122,22,8,Perceptron,MMF4,13.4309478741421,0.1367958894841016,0.023458644469461,25,0.3,25,38,308,4.0,4.0,4.0,4.0
1230,122,22,8,Perceptron,WBL4,6.676610892179076,0.073341266191137,0.0070973224875249,25,0.3,25,38,308,1.0,1.0,1.0,1.0
1231,122,22,8,Perceptron,POW4,6.6766108939582045,0.0733412662091159,0.0070973224906733,25,0.3,25,38,308,2.0,2.0,2.0,2.0
1232,124,179,20,ens.ExtraTrees,LC-PFN,2.617149241268635,0.0494930148124694,0.0027494237292557,25,0.3,25,51,309,4.0,4.0,4.0,4.0
1233,124,179,20,ens.ExtraTrees,MMF4,2.086879522386738,0.0396186998924563,0.0017078200977308,25,0.3,25,51,309,2.0,2.0,2.0,2.0
1234,124,179,20,ens.ExtraTrees,WBL4,2.5395697624912854,0.0481077658628765,0.0026661018109283,25,0.3,25,51,309,3.0,3.0,3.0,3.0
1235,124,179,20,ens.ExtraTrees,POW4,1.825594137678616,0.0342127625495797,0.0012504174020703,25,0.3,25,51,309,1.0,1.0,1.0,1.0
1236,120,57,0,SVC_linear,LC-PFN,3.030254691839218,0.0470074266195297,0.0023886046838015,25,0.3,25,26,310,2.0,2.0,2.0,2.0
1237,120,57,0,SVC_linear,MMF4,4.658366097502483,0.0715652885186381,0.0062828637947442,25,0.3,25,26,310,3.0,3.0,3.0,3.0
1238,120,57,0,SVC_linear,WBL4,6.240651169497676,0.0941798964664094,0.010844678186013,25,0.3,25,26,310,4.0,4.0,4.0,4.0
1239,120,57,0,SVC_linear,POW4,0.3438746482201354,0.0052922185747014,3.8418818833005866e-05,25,0.3,25,26,310,1.0,1.0,1.0,1.0
1240,125,56,11,MLP,LC-PFN,2.4962155148386955,0.0414469391107559,0.0019428576342761,25,0.3,25,34,311,2.0,2.0,2.0,2.0
1241,125,56,11,MLP,MMF4,6.568423571260314,0.1045844719960274,0.0128961358195663,25,0.3,25,34,311,3.0,3.0,3.0,3.0
1242,125,56,11,MLP,WBL4,7.347204505189906,0.1160039305491707,0.0156352894798302,25,0.3,25,34,311,4.0,4.0,4.0,4.0
1243,125,56,11,MLP,POW4,0.3787064142276538,0.006184045668882,5.275416691064986e-05,25,0.3,25,34,311,1.0,1.0,1.0,1.0
1244,130,18,2,SVC_rbf,LC-PFN,1.1763152666389942,0.0226143077015876,0.0006360337720252,25,0.3,25,48,312,1.0,1.0,1.0,1.0
1245,130,18,2,SVC_rbf,MMF4,2.262117554234792,0.0430222960363127,0.0024196593463794,25,0.3,25,48,312,2.0,2.0,3.0,2.3333333333333335
1246,130,18,2,SVC_rbf,WBL4,3.997276498559283,0.0744343094160121,0.0065733100667387,25,0.3,25,48,312,4.0,4.0,4.0,4.0
1247,130,18,2,SVC_rbf,POW4,2.4769452062949453,0.0457935385679585,0.0023065478141624,25,0.3,25,48,312,3.0,3.0,2.0,2.6666666666666665
1248,123,156,4,Decision Tree,LC-PFN,0.2535370178520679,0.0046265539713203,3.467956412350759e-05,25,0.3,25,26,313,1.0,1.0,1.0,1.0
1249,123,156,4,Decision Tree,MMF4,1.7652333971188892,0.0319417384104651,0.0012074475589261,25,0.3,25,26,313,3.0,3.0,3.0,3.0
1250,123,156,4,Decision Tree,WBL4,1.7872279921600391,0.0323315321412054,0.0012382189178249,25,0.3,25,26,313,4.0,4.0,4.0,4.0
1251,123,156,4,Decision Tree,POW4,0.3172153824872212,0.0058290756558052,4.692967981560671e-05,25,0.3,25,26,313,2.0,2.0,2.0,2.0
1252,121,122,16,ComplementNB,LC-PFN,1.9507434219121933,0.0325983390212059,0.0013309980276972,25,0.3,25,55,314,3.0,3.0,3.0,3.0
